"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","playerid"
"JB Shuck","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".253",".315",".366",".681",".294","","76","0.0","0.0","","0.0","0.0","0.0","6677"
"Cody Asche","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".292",".352",".643",".278","","69","0.0","0.0","","0.0","0.0","0.0","11997"
"Isiah Gilliam","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".270",".374",".644",".274","","68","0.0","0.0","","0.0","0.0","0.0","sa829343"
"Rob Refsnyder","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".242",".314",".357",".670",".290","","69","0.0","0.0","","0.0","0.0","0.0","13770"
"Bijan Rademacher","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".234",".302",".342",".644",".280","","70","0.0","0.0","","0.0","0.0","0.0","sa658233"
"Andrew Romine","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".283",".332",".615",".266","","64","0.0","0.0","","0.0","0.0","0.0","1159"
"Jose Azocar","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".253",".284",".362",".646",".275","","67","0.0","0.0","","0.0","0.0","0.0","sa735839"
"Julio Rodriguez","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".229",".272",".357",".628",".268","","67","0.0","0.0","","0.0","0.0","0.0","sa3005720"
"Felix Perez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".276",".389",".665",".280","","70","0.0","0.0","","0.0","0.0","0.0","sa547904"
"Ryan Noda","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".291",".336",".627",".273","","67","0.0","0.0","","0.0","0.0","0.0","sa873960"
"Clint Coulter","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".276",".376",".652",".278","","69","0.0","0.0","","0.0","0.0","0.0","sa657922"
"Eliezer Alvarez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".284",".332",".616",".268","","62","0.0","0.0","","0.0","0.0","0.0","sa657261"
"Jorge Ona","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".228",".286",".361",".647",".277","","70","0.0","0.0","","0.0","0.0","0.0","sa974072"
"Jesus Fabela","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".239",".298",".341",".639",".278","","69","0.0","0.0","","0.0","0.0","0.0","sa3001061"
"Greg Deichmann","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".209",".271",".353",".624",".268","","66","0.0","0.0","","0.0","0.0","0.0","sa3004977"
"Brewer Hicklen","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".225",".282",".361",".643",".275","","66","0.0","0.0","","0.0","0.0","0.0","sa3004159"
"Nick Basto","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".278",".345",".623",".268","","62","0.0","0.0","","0.0","0.0","0.0","sa657998"
"Andy Pineda","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".280",".367",".647",".276","","68","0.0","0.0","","0.0","0.0","0.0","sa828307"
"Danny Ortiz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".229",".275",".406",".681",".285","","74","0.0","0.0","","0.0","0.0","0.0","10317"
"Tyler Krieger","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".233",".289",".332",".621",".270","","60","0.0","0.0","","-0.1","0.0","0.0","sa658994"
"Dom Thompson-Williams","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".270",".358",".629",".267","","66","0.0","0.0","","0.0","0.0","0.0","sa829483"
"Blake Gailen","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".222",".284",".367",".651",".279","","70","0.0","0.0","","0.0","0.0","0.0","sa605974"
"Jim Adduci","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".247",".290",".379",".669",".284","","73","0.0","0.0","","0.0","0.0","0.0","6448"
"Yanio Perez","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".244",".296",".371",".667",".285","","66","0.0","0.0","","0.0","0.0","0.0","sa975161"
"Julian Ornelas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".278",".371",".649",".276","","68","0.0","0.0","","0.0","0.0","0.0","sa3002601"
"Danny Mars","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".241",".295",".343",".638",".276","","68","0.0","0.0","","0.0","0.0","0.0","sa829046"
"Ryan Grotjohn","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".229",".288",".340",".627",".272","","63","0.0","0.0","","0.0","0.0","0.0","sa3003964"
"Taylor Murphy","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".280",".333",".613",".266","","61","0.0","0.0","","0.0","0.0","0.0","sa599536"
"Julio Borbon","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".248",".300",".352",".652",".281","","70","0.0","0.0","","0.0","0.0","0.0","3209"
"Gorkys Hernandez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".222",".290",".357",".647",".279","","70","0.0","0.0","","0.0","0.0","0.0","4146"
"Thomas Milone","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".228",".284",".347",".630",".272","","66","0.0","0.0","","0.0","0.0","0.0","sa737640"
"John Silviano","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".274",".375",".649",".276","","68","0.0","0.0","","0.0","0.0","0.0","sa658243"
"Tony Renda","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".245",".292",".340",".632",".273","","66","0.0","0.0","","0.0","0.0","0.0","13443"
"Nick Torres","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".282",".363",".645",".276","","67","0.0","0.0","","0.0","0.0","0.0","sa828872"
"Noel Cuevas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".270",".317",".407",".725",".308","","73","0.0","0.0","","0.0","0.0","0.0","11894"
"Quincy Latimore","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".284",".358",".642",".276","","68","0.0","0.0","","0.0","0.0","0.0","sa389676"
"Ben Revere","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".248",".291",".339",".630",".272","","69","0.0","0.0","","0.0","0.0","0.0","4712"
"Jeremias Pineda","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".235",".301",".325",".626",".275","","67","0.0","0.0","","0.0","0.0","0.0","sa598687"
"Gabriel Guerrero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".235",".269",".373",".642",".271","","65","0.0","0.0","","0.0","0.0","0.0","14528"
"Johnny Bladel","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".289",".346",".634",".275","","67","0.0","0.0","","0.0","0.0","0.0","sa3006604"
"Zach Collier","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".288",".349",".637",".276","","67","0.0","0.0","","0.0","0.0","0.0","sa454396"
"Joel Booker","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".284",".332",".616",".267","","65","0.0","0.0","","0.0","0.0","0.0","sa918497"
"Leody Taveras","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".247",".303",".356",".660",".284","","65","0.0","0.0","","0.0","0.0","0.0","sa912520"
"D'Arby Myers","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".286",".354",".640",".275","","67","0.0","0.0","","0.0","0.0","0.0","sa326716"
"Jake Smolinski","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".283",".373",".657",".281","","71","0.0","0.0","","0.0","0.0","0.0","5408"
"Cody Thomas","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".269",".371",".640",".272","","68","0.0","0.0","","0.0","0.0","0.0","sa738459"
"Steven Kwan","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".245",".296",".342",".638",".276","","65","0.0","0.0","","0.0","0.0","0.0","sa3008536"
"Jiandido Tromp","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".222",".278",".364",".642",".274","","66","0.0","0.0","","0.0","0.0","0.0","sa659194"
"Vance Vizcaino","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".236",".292",".351",".644",".277","","68","0.0","0.0","","0.0","0.0","0.0","sa658828"
"Andrew Aplin","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".298",".329",".627",".275","","67","0.0","0.0","","0.0","0.0","0.0","sa502787"
"Matt Juengel","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".269",".344",".613",".263","","63","0.0","0.0","","0.0","0.0","0.0","sa658579"
"Nick Zammarelli III","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".274",".341",".614",".264","","65","0.0","0.0","","0.0","0.0","0.0","sa738401"
"Josh Stephen","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".225",".282",".373",".654",".278","","68","0.0","0.0","","0.0","0.0","0.0","sa918203"
"Nick Banks","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".246",".289",".367",".657",".281","","68","0.0","0.0","","0.0","0.0","0.0","sa873982"
"Arismendy Alcantara","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".277",".368",".645",".274","","63","0.0","0.0","","0.0","0.0","0.0","10711"
"Kyle Barrett","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".289",".345",".633",".273","","66","0.0","0.0","","0.0","0.0","0.0","sa858028"
"Josh Altmann","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".292",".362",".654",".283","","64","0.0","0.0","","0.0","0.0","0.0","sa875314"
"T.J. Nichting","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".244",".278",".361",".638",".272","","64","0.0","0.0","","0.0","0.0","0.0","sa873681"
"Olmo Rosario","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".244",".293",".351",".644",".277","","68","0.0","0.0","","0.0","0.0","0.0","sa202325"
"Scott Hurst","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".229",".285",".345",".631",".272","","68","0.0","0.0","","0.0","0.0","0.0","sa915819"
"Jeffrey Baez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".277",".364",".642",".273","","66","0.0","0.0","","0.0","0.0","0.0","sa597088"
"Anderson Miller","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".233",".281",".355",".636",".272","","64","0.0","0.0","","0.0","0.0","0.0","sa857824"
"James Ramsey","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".285",".349",".634",".274","","66","0.0","0.0","","0.0","0.0","0.0","sa599239"
"Ray-Patrick Didder","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".283",".292",".575",".255","","54","0.0","0.0","","-0.1","0.0","0.0","sa736824"
"Anfernee Seymour","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".275",".314",".589",".256","","54","0.0","0.0","","-0.1","0.0","0.0","sa829114"
"Jeff Gelalich","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".280",".333",".613",".266","","64","0.0","0.0","","0.0","0.0","0.0","sa503399"
"Max Murphy","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".234",".287",".360",".647",".277","","67","0.0","0.0","","0.0","0.0","0.0","sa827182"
"Tim Arakawa","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".284",".294",".578",".255","","57","0.0","0.0","","-0.1","0.0","0.0","sa875387"
"Brandon Downes","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".272",".366",".637",".272","","65","0.0","0.0","","0.0","0.0","0.0","sa602678"
"Chase Pinder","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".291",".330",".621",".271","","67","0.0","0.0","","0.0","0.0","0.0","sa3003961"
"Mylz Jones","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".257",".292",".390",".682",".289","","61","0.0","0.0","","-0.1","0.0","0.0","sa875606"
"Bo Way","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".286",".324",".610",".265","","64","0.0","0.0","","0.0","0.0","0.0","sa829126"
"Stephen Cardullo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".254",".315",".406",".720",".307","","73","0.0","0.0","","0.0","0.0","0.0","11204"
"Jay Gonzalez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".303",".314",".617",".272","","65","0.0","0.0","","0.0","0.0","0.0","sa549777"
"Cornelius Randolph","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".289",".351",".640",".277","","67","0.0","0.0","","0.0","0.0","0.0","sa874241"
"Jayce Boyd","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".284",".334",".617",".269","","67","0.0","0.0","","0.0","0.0","0.0","sa502020"
"Greyson Jenista","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".225",".289",".354",".643",".277","","67","0.0","0.0","","0.0","0.0","0.0","sa3007044"
"Carl Chester","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".272",".337",".610",".262","","63","0.0","0.0","","0.0","0.0","0.0","sa829813"
"Michael Gettys","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".263",".380",".643",".271","","66","0.0","0.0","","0.0","0.0","0.0","sa828692"
"Quinn Brodey","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".273",".350",".622",".267","","66","0.0","0.0","","0.0","0.0","0.0","sa829783"
"Emilio Bonifacio","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".246",".295",".350",".645",".278","","66","0.0","0.0","","0.0","0.0","0.0","4054"
"Matt Holliday","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".302",".384",".686",".294","","80","0.0","0.0","","0.0","0.0","0.0","1873"
"Brendon Sanger","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".279",".326",".605",".263","","63","0.0","0.0","","0.0","0.0","0.0","sa858055"
"Ryan Court","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".292",".345",".637",".277","","68","0.0","0.0","","0.0","0.0","0.0","12268"
"Rajai Davis","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".275",".348",".623",".267","","67","0.0","0.0","","0.0","0.0","0.0","3708"
"Roberto Caro","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".303",".324",".628",".275","","66","0.0","0.0","","0.0","0.0","0.0","sa657285"
"Preston Beck","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".225",".289",".340",".629",".272","","65","0.0","0.0","","0.0","0.0","0.0","sa621361"
"Peter Bourjos","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".273",".367",".640",".272","","65","0.0","0.0","","0.0","0.0","0.0","2578"
"Ryan Aguilar","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".294",".343",".637",".276","","66","0.0","0.0","","0.0","0.0","0.0","sa918712"
"Stone Garrett","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".263",".370",".633",".268","","66","0.0","0.0","","0.0","0.0","0.0","sa829117"
"Eddy Martinez","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".276",".365",".641",".274","","66","0.0","0.0","","0.0","0.0","0.0","sa914203"
"Yasiel Balaguert","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".276",".368",".644",".274","","65","0.0","0.0","","0.0","0.0","0.0","sa656575"
"Herlis Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".280",".353",".632",".270","","64","0.0","0.0","","0.0","0.0","0.0","sa597740"
"Michael Beltre","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".225",".299",".338",".638",".278","","65","0.0","0.0","","0.0","0.0","0.0","sa736945"
"Manuel Orduno","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".276",".327",".603",".261","","58","0.0","0.0","","-0.1","0.0","0.0","sa825973"
"Johnny Davis","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".277",".317",".594",".258","","60","0.0","0.0","","-0.1","0.0","0.0","15830"
"Mickey McDonald","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".281",".317",".597",".260","","62","0.0","0.0","","0.0","0.0","0.0","sa3004173"
"Charcer Burks","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".297",".329",".626",".274","","65","0.0","0.0","","0.0","0.0","0.0","sa737838"
"Desmond Jennings","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".209",".274",".350",".624",".268","","67","0.0","0.0","","0.0","0.0","0.0","1965"
"Mason Robbins","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".250",".281",".351",".632",".269","","63","0.0","0.0","","0.0","0.0","0.0","sa599191"
"Victor Acosta","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".231",".277",".325",".602",".260","","57","0.0","0.0","","-0.1","0.0","0.0","sa736917"
"Taylor Motter","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".276",".337",".613",".265","","61","0.0","0.0","","-0.1","0.0","0.0","12399"
"Carlos Rincon","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".268",".357",".625",".267","","65","0.0","0.0","","0.0","0.0","0.0","sa917319"
"Kyle Wren","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".225",".300",".312",".612",".270","","64","0.0","0.0","","0.0","0.0","0.0","sa621577"
"Corey Bird","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".233",".285",".329",".614",".266","","65","0.0","0.0","","0.0","0.0","0.0","sa874209"
"Daniel Spingola","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".222",".280",".342",".622",".268","","63","0.0","0.0","","0.0","0.0","0.0","sa829496"
"Courtney Hawkins","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".262",".373",".635",".268","","63","0.0","0.0","","0.0","0.0","0.0","sa657904"
